rank	literal	freq
10440	萬用	1868
10441	落樓	1868
10442	蓋蓋	1868
10443	蛋散	1868
10444	衝埋	1868
10445	袋鼠	1868
10446	補救	1868
10447	裝作	1868
10448	見客	1868
10449	規定	1868
10450	覺悟	1868
10451	解剖	1868
10452	診所	1868
10453	調轉	1868
10454	講一	1868
10455	謝	1868
10456	證	1868
10457	證實	1868
10458	買嘢	1868
10459	走返	1868
10460	身後有	1868
10461	車廂	1868
10462	輕微	1868
10463	轉面	1868
10464	辣雞	1868
10465	追逐	1868
10466	退出	1868
10467	逃生	1868
10468	這段	1868
10469	通心粉	1868
10470	過要	1868
10471	遲下	1868
10472	金劍	1868
10473	金毛飛	1868
10474	鎚	1868
10475	鑽石	1868
10476	長輩	1868
10477	長遠	1868
10478	開玩笑	1868
10479	開眼	1868
10480	開餐	1868
10481	閘口	1868
10482	關頭	1868
10483	阿明問	1868
10484	陣味	1868
10485	陷阱	1868
10486	雪花	1868
10487	露台	1868
10488	青山	1868
10489	青頭	1868
10490	非禮	1868
10491	面子	1868
10492	韓	1868
10493	預算案	1868
10494	飛出	1868
10495	飛起	1868
10496	飲水	1868
10497	飲食	1868
10498	香噴噴	1868
10499	騎兵	1868
10500	鬆綁	1868
10501	鹽	1868
10502	麻木	1868
10503	麻麻	1868
10504	龐	1868
10505	以其	1867
10506	地質	1867
10507	戶	1867
10508	沒有想到	1867
10509	生產企業	1867
10510	號召	1867
10511	躲在	1867
10512	轉賬	1867
10513	農行	1867
10514	首屆	1867
10515	多功能	1866
10516	很明顯	1866
10517	卻被	1865
10518	多普達	1865
10519	臺式機	1865
10520	法人	1863
10521	財政部	1863
10522	令我	1862
10523	法律法規	1862
10524	來這裏	1861
10525	均有	1861
10526	我叫	1861
10527	標註	1861
10528	都用	1861
10529	不以爲然	1860
10530	可使	1860
10531	新區	1860
10532	正文	1860
10533	直銷	1860
10534	你用	1859
10535	座談會	1859
10536	很多人都	1859
10537	師範大學	1858
10538	都好	1858
10539	晚年	1856
10540	絕跡	1856
10541	大全	1855
10542	社會保障	1855
10543	錘子	1855
10544	雅思	1855
10545	都行	1854
10546	做不到	1853
10547	字節	1853
10548	更多信息	1853
10549	研究員	1853
10550	邊界	1853
10551	千萬別	1852
10552	林業	1852
10553	牡丹	1852
10554	還款	1852
10555	那麼大	1852
10556	邵	1852
10557	掛機	1851
10558	是一位	1851
10559	發佈會	1851
10560	數百	1850
10561	看病	1850
10562	三亞	1849
10563	網關	1849
10564	這些問題	1849
10565	不幹	1848
10566	白雲	1848
10567	動感	1847
10568	嗚嗚	1847
10569	在做	1847
10570	巴基斯坦	1847
10571	爲準	1847
10572	超頻	1847
10573	男主角	1846
10574	這種人	1846
10575	高三	1846
10576	出問題	1845
10577	湖南省	1845
10578	西門子	1845
10579	說好	1845
10580	頂一下	1845
10581	麗江	1845
10582	新一輪	1844
10583	您在	1843
10584	好消息	1842
10585	怎麼看	1842
10586	校區	1842
10587	湖北省	1842
10588	進貨	1842
10589	中獎	1841
10590	團長	1841
10591	買點	1841
10592	什麼的	1840
10593	單個	1840
10594	大都	1840
10595	業務員	1840
10596	現貨	1840
10597	還有一些	1840
10598	寫入	1839
10599	有誰	1839
10600	外企	1838
10601	寫完	1837
10602	章子怡	1837
10603	寬屏	1836
10604	網線	1835
10605	不叫	1834
10606	可靠性	1834
10607	序號	1834
10608	日電	1834
10609	聊天室	1834
10610	誰是	1834
10611	國民經濟	1833
10612	做生意	1831
10613	戶型	1831
10614	投產	1831
10615	數組	1831
10616	開來	1831
10617	便攜	1830
10618	管理局	1830
10619	這是個	1830
10620	早飯	1829
10621	繁體	1828
10622	基金會	1827
10623	大酒店	1827
10624	湊合	1827
10625	笑道	1827
10626	約爲	1827
10627	兩款	1826
10628	可不	1826
10629	房間裏	1826
10630	爲期	1823
10631	社會發展	1823
10632	交付	1822
10633	研究中心	1822
10634	好呀	1821
10635	是爲	1821
10636	代謝	1820
10637	不需	1819
10638	應爲	1819
10639	券	1818
10640	獃	1818
10641	聲卡	1818
10642	賬號	1818
10643	越高	1818
10644	信息技術	1817
10645	大唐	1817
10646	很奇怪	1817
10647	臺詞	1817
10648	那也	1817
10649	咔咔	1816
10650	住的	1815
10651	這個月	1814
10652	大家好	1813
10653	均價	1812
10654	更容易	1812
10655	組委會	1812
10656	表述	1812
10657	院士	1812
10658	新城	1811
10659	交互	1810
10660	安徽省	1810
10661	買進	1810
10662	踩踩	1810
10663	前段時間	1809
10664	就跟	1809
10665	我所	1808
10666	喫驚	1807
10667	行不行	1807
10668	喝茶	1806
10669	多喫	1806
10670	這件事情	1806
10671	不光	1805
10672	原版	1805
10673	日內	1805
10674	法語	1805
10675	空格	1805
10676	品位	1804
10677	富人	1804
10678	就走	1804
10679	能使	1803
10680	較快	1803
10681	青海	1803
10682	菊	1802
10683	這個詞	1802
10684	誰來	1801
10685	銷售額	1800
10686	嫂子	1799
10687	生產力	1799
10688	膩	1799
10689	計費	1799
10690	貴陽	1799
10691	三個人	1798
10692	已在	1798
10693	復旦	1798
10694	精度	1798
10695	行嗎	1798
10696	死後	1797
10697	省錢	1797
10698	管理工作	1797
10699	貼圖	1797
10700	偷拍	1796
10701	在她	1796
10702	急着	1795
10703	蟲子	1795
10704	人性化	1794
10705	逛逛	1794
10706	但他們	1793
10707	劇組	1793
10708	機電	1792
10709	聯繫電話	1792
10710	廠房	1791
10711	俞	1790
10712	第一批	1790
10713	複印	1789
10714	怎麼做	1787
10715	我爲	1787
10716	技術人員	1787
10717	指鍼	1786
10718	攝像機	1786
10719	去死	1785
10720	時說	1785
10721	一直以來	1784
10722	爲我	1784
10723	看懂	1784
10724	就很	1783
10725	怎麼可能	1783
10726	普通人	1783
10727	郝	1783
10728	下一	1782
10729	也是一種	1782
10730	呈現出	1782
10731	很深	1782
10732	摸摸	1782
10733	牛人	1782
10734	侵害	1781
10735	笑得	1781
10736	這麼多年	1781
10737	喫虧	1780
10738	帕	1780
10739	承包	1780
10740	火車票	1780
10741	一嚇	1779
10742	三層	1779
10743	三條	1779
10744	上午	1779
10745	上層	1779
10746	上腦	1779
10747	下年	1779
10748	下望	1779
10749	不免	1779
10750	不大	1779
10751	不妨	1779
10752	不變	1779
10753	中等	1779
10754	中醫	1779
10755	五顏六色	1779
10756	人才	1779
10757	介指	1779
10758	仔呀	1779
10759	以至	1779
10760	伴娘	1779
10761	但它	1779
10762	低胸	1779
10763	低調	1779
10764	作家	1779
10765	來源	1779
10766	便宜	1779
10767	修長	1779
10768	俱	1779
10769	個肚	1779
10770	倒轉	1779
10771	做到	1779
10772	傳真	1779
10773	傷勢	1779
10774	傾訴	1779
10775	內側	1779
10776	全個	1779
10777	全裸	1779
10778	六個	1779
10779	再落	1779
10780	冤	1779
10781	出演	1779
10782	出路	1779
10783	分咗手	1779
10784	前夕	1779
10785	助理	1779
10786	十二	1779
10787	半場	1779
10788	半點	1779
10789	即話	1779
10790	厭	1779
10791	反省	1779
10792	口吻	1779
10793	口窒窒	1779
10794	口音	1779
10795	古惑	1779
10796	合唱	1779
10797	吸吮	1779
10798	咕嚕	1779
10799	咗一條	1779
10800	唏	1779
10801	喇得	1779
10802	喚醒	1779
10803	嗒	1779
10804	嘅女	1779
10805	嘶	1779
10806	嚟得	1779
10807	四月	1779
10808	地出	1779
10809	埋頭	1779
10810	基本法	1779
10811	報應	1779
10812	墓主	1779
10813	夠喇	1779
10814	大少	1779
10815	契約	1779
10816	好友	1779
10817	好怪	1779
10818	好憎	1779
10819	好耐無見	1779
10820	學歷	1779
10821	孽	1779
10822	定時	1779
10823	客場	1779
10824	察	1779
10825	實習	1779
10826	實話	1779
10827	寶石	1779
10828	對出	1779
10829	導	1779
10830	小欖	1779
10831	小路	1779
10832	小雪同	1779
10833	山腳	1779
10834	工會	1779
10835	常見	1779
10836	幾快	1779
10837	幾慘	1779
10838	幾歲	1779
10839	幾聲	1779
10840	廚師	1779
10841	彌補	1779
10842	得嚟	1779
10843	心血	1779
10844	忍到	1779
10845	快會	1779
10846	急步	1779
10847	恍然大悟	1779
10848	情形	1779
10849	愛過	1779
10850	懷住	1779
10851	戀愛	1779
10852	我個妹	1779
10853	我姐	1779
10854	我搖搖頭	1779
10855	我畫	1779
10856	我變	1779
10857	戒備	1779
10858	所思	1779
10859	打掃	1779
10860	打擾	1779
10861	打消	1779
10862	抓住	1779
10863	披	1779
10864	抵受	1779
10865	拍片	1779
10866	挽留	1779
10867	捕捉	1779
10868	接聽	1779
10869	控	1779
10870	推倒	1779
10871	推動	1779
10872	換個	1779
10873	擴散	1779
10874	新郎	1779
10875	斷絕	1779
10876	方家	1779
10877	晌	1779
10878	普選	1779
10879	晶晶	1779
10880	書房	1779
10881	有病	1779
10882	有返	1779
10883	有骨	1779
10884	木屋	1779
10885	木門	1779
10886	末日	1779
10887	梁	1779
10888	機率	1779
10889	橫	1779
10890	歡笑	1779
10891	正下方	1779
10892	死窮	1779
10893	每一日	1779
10894	每天	1779
10895	氣體	1779
10896	水中	1779
10897	求生	1779
10898	波浪	1779
10899	洗頭	1779
10900	消散	1779
10901	深水	1779
10902	清姨	1779
10903	渣車	1779
10904	滲	1779
10905	滲出	1779
10906	無從	1779
10907	無望	1779
10908	煙海	1779
10909	照住	1779
10910	熄滅	1779
10911	燁	1779
10912	營養	1779
10913	版本	1779
10914	猛烈	1779
10915	王子	1779
10916	珍貴	1779
10917	瓜子	1779
10918	瓶	1779
10919	甜甜	1779
10920	生性	1779
10921	疲倦	1779
10922	病床	1779
10923	白車	1779
10924	百厭	1779
10925	盈利	1779
10926	目送	1779
10927	盲目	1779
10928	眼溼	1779
10929	眼溼溼	1779
10930	眼眶	1779
10931	瞬	1779
10932	知好	1779
10933	知過	1779
10934	硬頸	1779
10935	碧	1779
10936	神來	1779
10937	禮拜日	1779
10938	禽獸	1779
10939	移開	1779
10940	稱讚	1779
10941	答覆	1779
10942	細龜	1779
10943	絕不	1779
10944	維修	1779
10945	緊嗰	1779
10946	緊閉	1779
10947	纖	1779
10948	耙	1779
10949	聲同	1779
10950	聽個	1779
10951	聽起	1779
10952	肚痛	1779
10953	腳軟	1779
10954	自卑	1779
10955	自大	1779
10956	良心	1779
10957	茶几	1779
10958	茶樓	1779
10959	董事	1779
10960	蝕	1779
10961	表面上	1779
10962	衰嘢	1779
10963	裝束	1779
10964	褪	1779
10965	要不是	1779
10966	要過	1779
10967	解到	1779
10968	計埋	1779
10969	訓緊	1779
10970	記翻	1779
10971	試吓	1779
10972	諾	1779
10973	講依	1779
10974	講明	1779
10975	講開	1779
10976	講開又講	1779
10977	識路	1779
10978	變大	1779
10979	象	1779
10980	起手	1779
10981	趕快	1779
10982	跌倒	1779
10983	身前	1779
10984	車禍	1779
10985	載	1779
10986	輕撫	1779
10987	轉右	1779
10988	轉轉	1779
10989	轟隆	1779
10990	返番	1779
10991	返過	1779
10992	這些都是	1779
10993	進來	1779
10994	逸	1779
10995	過幾日	1779
10996	還原	1779
10997	還在	1779
10998	還好	1779
10999	邊一個	1779
11000	那時	1779
11001	都夠	1779
11002	醒返	1779
11003	重播	1779
11004	鐘先	1779
11005	鐘聲	1779
11006	鐵路	1779
11007	長氣	1779
11008	開場白	1779
11009	關節	1779
11010	防止	1779
11011	阿俊同	1779
11012	阿星	1779
11013	陳述	1779
11014	離去	1779
11015	雨水	1779
11016	電視劇	1779
11017	青衣	1779
11018	靜止	1779
11019	顧慮	1779
11020	食多	1779
11021	驚醒	1779
11022	高傲	1779
11023	高質	1779
11024	鮮奶	1779
11025	點一	1779
11026	點點	1779
11027	齊人	1779
11028	龍珠	1779
11029	兩個字	1778
11030	咪咪	1778
11031	國資委	1778
11032	太晚	1778
11033	工作量	1778
11034	拍拍	1778
11035	數額	1778
11036	航天	1778
11037	入市	1776
11038	加之	1776
11039	巴薩	1776
11040	源碼	1776
11041	共計	1775
11042	命題	1775
11043	園林	1775
11044	愛的人	1775
11045	承辦	1775
11046	譽爲	1775
11047	王朝	1774
11048	蒙古	1774
11049	又說	1773
11050	大爲	1773
11051	沒勁	1773
11052	駕駛員	1773
11053	卡巴	1772
11054	屬於自己	1772
11055	報刊	1771
11056	年間	1771
11057	發言人	1771
11058	農藥	1770
11059	向他	1769
11060	通貨膨脹	1769
11061	多長	1768
11062	服務中心	1768
11063	跑跑	1768
11064	實在太	1767
11065	很多時候	1766
11066	被他	1766
11067	越來越大	1766
11068	是被	1765
11069	最後更新	1765
11070	會很	1765
11071	勞動合同	1764
11072	就怕	1764
11073	杆	1764
11074	好幾次	1763
11075	淨值	1763
11076	纔好	1763
11077	一次次	1762
11078	收益率	1762
11079	要多	1762
11080	飛利浦	1761
11081	映像	1760
11082	豐田	1760
11083	稿子	1758
11084	偶們	1757
11085	想好	1757
11086	誤差	1757
11087	多萬	1756
11088	紹興	1756
11089	吸菸	1755
11090	督促	1755
11091	顯示出	1755
11092	我也想	1754
11093	省委	1754
11094	茲	1754
11095	開店	1754
11096	多少人	1753
11097	好不	1753
11098	穩步	1752
11099	全球化	1751
11100	旺旺	1751
11101	幸虧	1750
11102	喫到	1749
11103	款項	1749
11104	要找	1749
11105	主人公	1748
11106	再有	1748
11107	合租	1748
11108	絕大部分	1748
11109	資費	1748
11110	建材	1747
11111	相關規定	1747
11112	第一部	1747
11113	離線	1747
11114	管理系統	1746
11115	鬍子	1746
11116	政協	1745
11117	看上	1745
11118	車展	1745
11119	一季度	1744
11120	生態環境	1744
11121	不掉	1743
11122	元件	1743
11123	去哪裏	1743
11124	看望	1743
11125	交易日	1742
11126	只看	1742
11127	因子	1742
11128	在想	1742
11129	泉州	1742
11130	火炬	1742
11131	紡織	1742
11132	但現在	1741
11133	這纔是	1741
11134	使之	1740
11135	所爲	1740
11136	城管	1739
11137	週報	1739
11138	不着	1738
11139	最主要的	1738
11140	用的是	1738
11141	划算	1737
11142	回到家	1735
11143	銀行卡	1735
11144	妳是	1734
11145	看清	1734
11146	不走	1733
11147	夢裏	1733
11148	我倒	1733
11149	日元	1733
11150	計量	1733
11151	高爾夫	1733
11152	我一	1732
11153	春秋	1732
11154	癡情	1732
11155	術後	1732
11156	黨組織	1732
11157	交大	1731
11158	嶄新	1731
11159	文件名	1731
11160	本報訊	1731
11161	看着他	1731
11162	翻了	1731
11163	落戶	1731
11164	蔣介石	1731
11165	高質量	1731
11166	源代碼	1730
11167	能爲	1730
11168	保證金	1729
11169	彩信	1729
11170	更何況	1729
11171	調解	1729
11172	什麼人	1728
11173	新華	1728
11174	好意思	1727
11175	祝願	1727
11176	贖回	1727
11177	跌幅	1727
11178	榮獲	1726
11179	用什麼	1726
11180	管理辦法	1726
11181	這麼久	1726
11182	都得	1726
11183	工業化	1725
11184	最大限度	1725
11185	氾濫	1725
11186	出的	1724
11187	同比增長	1724
11188	本期	1724
11189	格式化	1724
11190	沒有問題	1724
11191	大號	1723
11192	幾乎沒有	1723
11193	發展趨勢	1723
11194	經濟效益	1723
11195	大面積	1722
11196	平和	1722
11197	病例	1722
11198	與他	1721
11199	那塊	1721
11200	彥	1720
11201	還差	1720
11202	去哪	1719
11203	弄個	1719
11204	給了我	1719
11205	科學技術	1718
11206	就來	1717
11207	地處	1716
11208	多說	1716
11209	權重	1716
11210	求購	1716
11211	當衆	1716
11212	軍訓	1716
11213	面料	1716
11214	中國股市	1715
11215	實習生	1715
11216	抵押	1715
11217	什麼問題	1714
11218	教育局	1714
11219	號線	1714
11220	請各位	1714
11221	送你	1714
11222	主教練	1713
11223	一年多	1712
11224	也讓	1712
11225	海域	1712
11226	在牀上	1711
11227	幾乎所有	1711
11228	要以	1711
11229	要給	1711
11230	小喫	1710
11231	珠寶	1710
11232	攢	1709
11233	美工	1709
11234	辦學	1709
11235	這是一種	1709
11236	買東西	1708
11237	遏制	1708
11238	陝西省	1708
11239	非常大	1708
11240	高血壓	1708
11241	工作經驗	1707
11242	常年	1706
11243	後代	1706
11244	我就不	1705
11245	早知道	1705
11246	省份	1705
11247	范冰冰	1705
11248	所需要	1704
11249	彬	1703
11250	找回	1703
11251	該如何	1703
11252	這些東西	1703
11253	沒準	1702
11254	紅樓夢	1702
11255	轄區	1702
11256	卿	1701
11257	很貴	1701
11258	責任感	1701
11259	本版	1699
11260	該怎麼	1699
11261	交易所	1698
11262	盤中	1697
11263	綜合性	1697
11264	自己喜歡	1697
11265	五百	1696
11266	時就	1696
11267	人也	1694
11268	多小時	1694
11269	很晚	1694
11270	東海	1694
11271	相聲	1694
11272	使他	1693
11273	把這	1693
11274	購房者	1693
11275	選秀	1693
11276	不佳	1692
11277	健康發展	1692
11278	股指期貨	1692
11279	加油站	1691
11280	一個二個	1690
11281	一包	1690
11282	一掃	1690
11283	一槍	1690
11284	一黑	1690
11285	三十歲	1690
11286	下唇	1690
11287	下頭	1690
11288	不經	1690
11289	不耐煩	1690
11290	不顧	1690
11291	中國人	1690
11292	九個	1690
11293	九唔搭八	1690
11294	二嚟	1690
11295	人見	1690
11296	人響	1690
11297	代號	1690
11298	仲食	1690
11299	但估	1690
11300	住所	1690
11301	住條	1690
11302	作文	1690
11303	你理	1690
11304	你試	1690
11305	依照	1690
11306	倒影	1690
11307	值錢	1690
11308	催淚彈	1690
11309	傳人	1690
11310	傻事	1690
11311	億	1690
11312	優雅	1690
11313	兇狠	1690
11314	先前	1690
11315	先嚟	1690
11316	入屋	1690
11317	內裡	1690
11318	全港	1690
11319	其次	1690
11320	凈	1690
11321	出廳	1690
11322	出版	1690
11323	刃	1690
11324	初中	1690
11325	判	1690
11326	制止	1690
11327	加重	1690
11328	包袱	1690
11329	十足十	1690
11330	午夜	1690
11331	協會	1690
11332	南門	1690
11333	叉燒包	1690
11334	友好	1690
11335	口試	1690
11336	可言	1690
11337	可靠	1690
11338	右下	1690
11339	右望	1690
11340	右腳	1690
11341	各人	1690
11342	呀傑	1690
11343	咗份	1690
11344	咯咯	1690
11345	咸魚	1690
11346	哩件	1690
11347	哪	1690
11348	啊媽	1690
11349	問個	1690
11350	啦啦隊	1690
11351	嗡	1690
11352	嗰班	1690
11353	嘅名	1690
11354	嘅毒	1690
11355	嘉欣	1690
11356	嘟嘟嘟	1690
11357	回去	1690
11358	回神	1690
11359	回調	1690
11360	因而	1690
11361	困住	1690
11362	團體	1690
11363	地仲有	1690
11364	地笑	1690
11365	地藏	1690
11366	執嘢	1690
11367	報名	1690
11368	增長	1690
11369	外地	1690
11370	外牆	1690
11371	夜場	1690
11372	大圈	1690
11373	女校	1690
11374	女膜	1690
11375	女裝	1690
11376	奶粉	1690
11377	好強	1690
11378	好痕	1690
11379	好衫	1690
11380	委	1690
11381	子女	1690
11382	字條	1690
11383	官	1690
11384	定下	1690
11385	寄信	1690
11386	實質	1690
11387	將頭	1690
11388	對抗	1690
11389	對準	1690
11390	小貞眼	1690
11391	尖銳	1690
11392	工業	1690
11393	左令	1690
11394	左眼	1690
11395	巨石	1690
11396	差距	1690
11397	帶過	1690
11398	平排	1690
11399	平行	1690
11400	年班	1690
11401	幽暗	1690
11402	幾件	1690
11403	幾勁	1690
11404	幾千蚊	1690
11405	床單	1690
11406	度講	1690
11407	引來	1690
11408	弱小	1690
11409	強勁	1690
11410	強壯	1690
11411	彈起	1690
11412	得番	1690
11413	心臟病	1690
11414	忐忑	1690
11415	思維	1690
11416	想着	1690
11417	意會	1690
11418	慚愧	1690
11419	憎恨	1690
11420	成本	1690
11421	我做	1690
11422	我冇事	1690
11423	我帶	1690
11424	我救	1690
11425	扇	1690
11426	手提	1690
11427	手提電話	1690
11428	把手	1690
11429	投以	1690
11430	拇指	1690
11431	拍落	1690
11432	拜神	1690
11433	拮	1690
11434	指數	1690
11435	振倫	1690
11436	挽回	1690
11437	掃視	1690
11438	探頭	1690
11439	推理	1690
11440	措施	1690
11441	換言之	1690
11442	換轉	1690
11443	搏頭	1690
11444	搞成	1690
11445	搲	1690
11446	摔	1690
11447	撒嬌	1690
11448	撼	1690
11449	攝影師	1690
11450	支煙	1690
11451	收養	1690
11452	效	1690
11453	救到	1690
11454	整整	1690
11455	斬斷	1690
11456	旁觀	1690
11457	早前	1690
11458	星座	1690
11459	映照	1690
11460	昨日	1690
11461	普	1690
11462	智障	1690
11463	暈低	1690
11464	會嚟	1690
11465	會場	1690
11466	會響	1690
11467	有幸	1690
11468	有諗過	1690
11469	有邊	1690
11470	李天嵐	1690
11471	東涌	1690
11472	林伯	1690
11473	架構	1690
11474	楚楚	1690
11475	極都	1690
11476	榮榮	1690
11477	槽	1690
11478	模型	1690
11479	機器	1690
11480	步軒	1690
11481	殘留	1690
11482	殘魂	1690
11483	水池	1690
11484	水皮	1690
11485	汗水	1690
11486	流落	1690
11487	清晨	1690
11488	渾身	1690
11489	潑	1690
11490	潘	1690
11491	炮	1690
11492	烈	1690
11493	烘	1690
11494	無可奈何	1690
11495	無命	1690
11496	無時無刻	1690
11497	無論如何	1690
11498	照射	1690
11499	熱烈	1690
11500	燙	1690
11501	爐	1690
11502	牙籤	1690
11503	特質	1690
11504	猶	1690
